id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-13451,AIRCRAFT-310,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-13,2026-03-14
WORK-ORDER-13452,AIRCRAFT-327,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-13,2026-03-18
WORK-ORDER-13453,AIRCRAFT-327,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-13,2026-03-16
WORK-ORDER-13454,AIRCRAFT-327,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-13,2026-03-14
WORK-ORDER-13455,AIRCRAFT-175,Repair navigation system components,HIGH,CLOSED,2026-03-13,2026-03-16
WORK-ORDER-13456,AIRCRAFT-175,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-13,2026-03-17
WORK-ORDER-13457,AIRCRAFT-9,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13458,AIRCRAFT-9,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-03
WORK-ORDER-13459,AIRCRAFT-9,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-1346,AIRCRAFT-350,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13460,AIRCRAFT-66,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-13,2026-03-16
WORK-ORDER-13461,AIRCRAFT-66,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-13,2026-03-14
WORK-ORDER-13462,AIRCRAFT-66,Repair navigation system components,HIGH,CLOSED,2026-03-13,2026-03-18
WORK-ORDER-13463,AIRCRAFT-66,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-13,2026-03-14
WORK-ORDER-13464,AIRCRAFT-66,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-13,2026-03-17
WORK-ORDER-13465,AIRCRAFT-497,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-14,2026-03-19
WORK-ORDER-13466,AIRCRAFT-497,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-14,2026-03-18
WORK-ORDER-13467,AIRCRAFT-232,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-14,2026-03-18
WORK-ORDER-13468,AIRCRAFT-464,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-14,2026-03-16
WORK-ORDER-13469,AIRCRAFT-464,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-14,2026-03-18
WORK-ORDER-1347,AIRCRAFT-350,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13470,AIRCRAFT-464,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-14,2026-03-19
WORK-ORDER-13471,AIRCRAFT-464,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-14,2026-03-15
WORK-ORDER-13472,AIRCRAFT-464,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-14,2026-03-15
WORK-ORDER-13473,AIRCRAFT-486,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13474,AIRCRAFT-486,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13475,AIRCRAFT-486,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-15,2026-03-20
WORK-ORDER-13476,AIRCRAFT-486,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13477,AIRCRAFT-486,Repair navigation system components,HIGH,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13478,AIRCRAFT-377,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13479,AIRCRAFT-97,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-1348,AIRCRAFT-488,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13480,AIRCRAFT-97,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-15,2026-03-19
WORK-ORDER-13481,AIRCRAFT-164,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13482,AIRCRAFT-164,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13483,AIRCRAFT-164,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-15,2026-03-19
WORK-ORDER-13484,AIRCRAFT-89,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13485,AIRCRAFT-89,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13486,AIRCRAFT-89,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13487,AIRCRAFT-89,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-15,2026-03-20
WORK-ORDER-13488,AIRCRAFT-408,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13489,AIRCRAFT-408,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-1349,AIRCRAFT-488,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-02,2026-05-06
WORK-ORDER-13490,AIRCRAFT-228,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-15,2026-03-20
WORK-ORDER-13491,AIRCRAFT-228,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13492,AIRCRAFT-228,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13493,AIRCRAFT-228,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13494,AIRCRAFT-228,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13495,AIRCRAFT-293,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-15,2026-03-20
WORK-ORDER-13496,AIRCRAFT-293,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13497,AIRCRAFT-293,Repair navigation system components,HIGH,CLOSED,2026-03-15,2026-03-20
WORK-ORDER-13498,AIRCRAFT-293,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13499,AIRCRAFT-293,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-15,2026-03-19
WORK-ORDER-135,AIRCRAFT-274,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-10,2026-04-13
WORK-ORDER-1350,AIRCRAFT-488,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13500,AIRCRAFT-256,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-15,2026-03-19
WORK-ORDER-13501,AIRCRAFT-256,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13502,AIRCRAFT-180,Repair navigation system components,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13503,AIRCRAFT-32,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13504,AIRCRAFT-32,Repair navigation system components,HIGH,CLOSED,2026-03-15,2026-03-20
WORK-ORDER-13505,AIRCRAFT-32,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13506,AIRCRAFT-298,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-15,2026-03-18
WORK-ORDER-13507,AIRCRAFT-298,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-15,2026-03-16
WORK-ORDER-13508,AIRCRAFT-298,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-15,2026-03-17
WORK-ORDER-13509,AIRCRAFT-240,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-1351,AIRCRAFT-488,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13510,AIRCRAFT-284,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13511,AIRCRAFT-284,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13512,AIRCRAFT-284,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13513,AIRCRAFT-284,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13514,AIRCRAFT-368,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13515,AIRCRAFT-368,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13516,AIRCRAFT-368,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13517,AIRCRAFT-368,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13518,AIRCRAFT-398,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13519,AIRCRAFT-398,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-1352,AIRCRAFT-71,Repair navigation system components,HIGH,CLOSED,2026-05-02,2026-05-04
WORK-ORDER-13520,AIRCRAFT-398,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-02,2026-02-07
WORK-ORDER-13521,AIRCRAFT-398,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13522,AIRCRAFT-398,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-03
WORK-ORDER-13523,AIRCRAFT-382,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13524,AIRCRAFT-382,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13525,AIRCRAFT-382,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13526,AIRCRAFT-382,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13527,AIRCRAFT-321,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13528,AIRCRAFT-321,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13529,AIRCRAFT-321,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-1353,AIRCRAFT-71,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13530,AIRCRAFT-321,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13531,AIRCRAFT-364,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13532,AIRCRAFT-364,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13533,AIRCRAFT-364,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13534,AIRCRAFT-364,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13535,AIRCRAFT-481,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13536,AIRCRAFT-481,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13537,AIRCRAFT-481,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13538,AIRCRAFT-488,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13539,AIRCRAFT-488,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-1354,AIRCRAFT-271,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13540,AIRCRAFT-488,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13541,AIRCRAFT-442,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13542,AIRCRAFT-442,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13543,AIRCRAFT-442,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13544,AIRCRAFT-442,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13545,AIRCRAFT-442,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13546,AIRCRAFT-439,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13547,AIRCRAFT-439,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13548,AIRCRAFT-439,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13549,AIRCRAFT-439,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-1355,AIRCRAFT-271,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13550,AIRCRAFT-439,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13551,AIRCRAFT-158,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13552,AIRCRAFT-158,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13553,AIRCRAFT-158,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13554,AIRCRAFT-158,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13555,AIRCRAFT-158,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13556,AIRCRAFT-95,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13557,AIRCRAFT-95,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13558,AIRCRAFT-95,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-02,2026-02-04
WORK-ORDER-13559,AIRCRAFT-95,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-02,2026-02-04
WORK-ORDER-1356,AIRCRAFT-271,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13560,AIRCRAFT-95,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13561,AIRCRAFT-54,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13562,AIRCRAFT-54,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13563,AIRCRAFT-438,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13564,AIRCRAFT-94,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13565,AIRCRAFT-94,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13566,AIRCRAFT-91,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13567,AIRCRAFT-91,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13568,AIRCRAFT-91,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13569,AIRCRAFT-380,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-1357,AIRCRAFT-271,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-02,2026-05-07
WORK-ORDER-13570,AIRCRAFT-380,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13571,AIRCRAFT-380,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13572,AIRCRAFT-380,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-16,2026-03-19
WORK-ORDER-13573,AIRCRAFT-380,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13574,AIRCRAFT-229,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-16,2026-03-20
WORK-ORDER-13575,AIRCRAFT-229,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-16,2026-03-18
WORK-ORDER-13576,AIRCRAFT-229,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-16,2026-03-17
WORK-ORDER-13577,AIRCRAFT-229,Repair navigation system components,HIGH,CLOSED,2026-03-16,2026-03-21
WORK-ORDER-13578,AIRCRAFT-371,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13579,AIRCRAFT-371,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-1358,AIRCRAFT-68,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13580,AIRCRAFT-11,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13581,AIRCRAFT-11,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13582,AIRCRAFT-11,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13583,AIRCRAFT-53,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13584,AIRCRAFT-143,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-01-31,2026-02-03
WORK-ORDER-13585,AIRCRAFT-143,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-01-31,2026-02-03
WORK-ORDER-13586,AIRCRAFT-143,Complete delayed maintenance procedures,LOW,CLOSED,2026-01-31,2026-02-02
WORK-ORDER-13587,AIRCRAFT-143,Conduct security inspection and clearance,HIGH,CLOSED,2026-01-31,2026-02-03
WORK-ORDER-13588,AIRCRAFT-143,Fix communication equipment and systems,MEDIUM,CLOSED,2026-01-31,2026-02-05
WORK-ORDER-13589,AIRCRAFT-17,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-07
WORK-ORDER-1359,AIRCRAFT-68,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13590,AIRCRAFT-17,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13591,AIRCRAFT-285,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13592,AIRCRAFT-285,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13593,AIRCRAFT-189,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13594,AIRCRAFT-222,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13595,AIRCRAFT-222,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13596,AIRCRAFT-222,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13597,AIRCRAFT-222,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13598,AIRCRAFT-222,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13599,AIRCRAFT-446,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-136,AIRCRAFT-224,Repair navigation system components,HIGH,CLOSED,2026-04-10,2026-04-14
WORK-ORDER-1360,AIRCRAFT-419,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-02,2026-05-06
WORK-ORDER-13600,AIRCRAFT-446,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13601,AIRCRAFT-446,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13602,AIRCRAFT-446,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13603,AIRCRAFT-197,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13604,AIRCRAFT-197,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13605,AIRCRAFT-197,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13606,AIRCRAFT-197,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13607,AIRCRAFT-197,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13608,AIRCRAFT-305,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13609,AIRCRAFT-230,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-1361,AIRCRAFT-419,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-02,2026-05-05
WORK-ORDER-13610,AIRCRAFT-376,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13611,AIRCRAFT-376,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13612,AIRCRAFT-212,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13613,AIRCRAFT-61,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13614,AIRCRAFT-61,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13615,AIRCRAFT-61,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13616,AIRCRAFT-61,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13617,AIRCRAFT-301,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13618,AIRCRAFT-490,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13619,AIRCRAFT-401,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-1362,AIRCRAFT-419,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-02,2026-05-06
WORK-ORDER-13620,AIRCRAFT-401,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13621,AIRCRAFT-134,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-13622,AIRCRAFT-134,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13623,AIRCRAFT-134,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13624,AIRCRAFT-134,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13625,AIRCRAFT-477,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13626,AIRCRAFT-477,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13627,AIRCRAFT-477,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13628,AIRCRAFT-248,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13629,AIRCRAFT-248,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-1363,AIRCRAFT-419,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-02,2026-05-03
WORK-ORDER-13630,AIRCRAFT-248,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13631,AIRCRAFT-248,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13632,AIRCRAFT-429,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13633,AIRCRAFT-429,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13634,AIRCRAFT-21,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13635,AIRCRAFT-21,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13636,AIRCRAFT-21,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13637,AIRCRAFT-21,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13638,AIRCRAFT-46,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13639,AIRCRAFT-46,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-1364,AIRCRAFT-30,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-07,2026-02-10
WORK-ORDER-13640,AIRCRAFT-46,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13641,AIRCRAFT-46,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13642,AIRCRAFT-46,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13643,AIRCRAFT-43,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13644,AIRCRAFT-43,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-13645,AIRCRAFT-43,Repair navigation system components,HIGH,CLOSED,2026-02-02,2026-02-05
WORK-ORDER-13646,AIRCRAFT-43,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-02,2026-02-03
WORK-ORDER-13647,AIRCRAFT-424,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-17,2026-03-19
WORK-ORDER-13648,AIRCRAFT-424,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-22
WORK-ORDER-13649,AIRCRAFT-424,Repair navigation system components,HIGH,CLOSED,2026-03-17,2026-03-18
WORK-ORDER-1365,AIRCRAFT-30,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-07,2026-02-12
WORK-ORDER-13650,AIRCRAFT-75,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13651,AIRCRAFT-75,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-17,2026-03-21
WORK-ORDER-13652,AIRCRAFT-75,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-03-17,2026-03-20
WORK-ORDER-13653,AIRCRAFT-317,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-17,2026-03-22
