id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-921,AIRCRAFT-38,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-25,2026-04-29
WORK-ORDER-9210,AIRCRAFT-14,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-30,2026-11-03
WORK-ORDER-9211,AIRCRAFT-14,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9212,AIRCRAFT-14,Repair navigation system components,HIGH,CLOSED,2026-10-30,2026-11-04
WORK-ORDER-9213,AIRCRAFT-14,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9214,AIRCRAFT-443,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9215,AIRCRAFT-443,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9216,AIRCRAFT-277,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-30,2026-10-31
WORK-ORDER-9217,AIRCRAFT-277,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-30,2026-11-04
WORK-ORDER-9218,AIRCRAFT-277,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-30,2026-11-04
WORK-ORDER-9219,AIRCRAFT-471,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-27,2026-03-01
WORK-ORDER-922,AIRCRAFT-485,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-25,2026-04-28
WORK-ORDER-9220,AIRCRAFT-447,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-30,2026-10-31
WORK-ORDER-9221,AIRCRAFT-447,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-30,2026-11-01
WORK-ORDER-9222,AIRCRAFT-128,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-30,2026-11-04
WORK-ORDER-9223,AIRCRAFT-128,Repair navigation system components,HIGH,CLOSED,2026-10-30,2026-11-04
WORK-ORDER-9224,AIRCRAFT-128,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-30,2026-10-31
WORK-ORDER-9225,AIRCRAFT-128,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-30,2026-11-03
WORK-ORDER-9226,AIRCRAFT-429,Repair navigation system components,HIGH,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9227,AIRCRAFT-429,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-30,2026-11-01
WORK-ORDER-9228,AIRCRAFT-429,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-30,2026-11-01
WORK-ORDER-9229,AIRCRAFT-429,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-30,2026-11-01
WORK-ORDER-923,AIRCRAFT-485,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-25,2026-04-29
WORK-ORDER-9230,AIRCRAFT-205,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-30,2026-10-31
WORK-ORDER-9231,AIRCRAFT-205,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9232,AIRCRAFT-205,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-30,2026-11-01
WORK-ORDER-9233,AIRCRAFT-114,Repair navigation system components,HIGH,CLOSED,2026-10-30,2026-11-03
WORK-ORDER-9234,AIRCRAFT-114,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-30,2026-11-03
WORK-ORDER-9235,AIRCRAFT-114,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-30,2026-11-04
WORK-ORDER-9236,AIRCRAFT-114,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-30,2026-11-02
WORK-ORDER-9237,AIRCRAFT-427,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-31,2026-11-05
WORK-ORDER-9238,AIRCRAFT-427,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-31,2026-11-05
WORK-ORDER-9239,AIRCRAFT-427,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-31,2026-11-03
WORK-ORDER-924,AIRCRAFT-485,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-25,2026-04-28
WORK-ORDER-9240,AIRCRAFT-427,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-31,2026-11-05
WORK-ORDER-9241,AIRCRAFT-427,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-31,2026-11-03
WORK-ORDER-9242,AIRCRAFT-276,Repair navigation system components,HIGH,CLOSED,2026-10-31,2026-11-04
WORK-ORDER-9243,AIRCRAFT-276,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-31,2026-11-03
WORK-ORDER-9244,AIRCRAFT-363,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9245,AIRCRAFT-363,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9246,AIRCRAFT-363,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9247,AIRCRAFT-363,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9248,AIRCRAFT-257,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-27,2026-03-03
WORK-ORDER-9249,AIRCRAFT-257,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-27,2026-03-01
WORK-ORDER-925,AIRCRAFT-485,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-25,2026-04-28
WORK-ORDER-9250,AIRCRAFT-257,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-27,2026-02-28
WORK-ORDER-9251,AIRCRAFT-257,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-27,2026-03-01
WORK-ORDER-9252,AIRCRAFT-228,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9253,AIRCRAFT-228,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9254,AIRCRAFT-228,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-06
WORK-ORDER-9255,AIRCRAFT-228,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9256,AIRCRAFT-217,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9257,AIRCRAFT-217,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9258,AIRCRAFT-217,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9259,AIRCRAFT-217,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-926,AIRCRAFT-485,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-25,2026-04-26
WORK-ORDER-9260,AIRCRAFT-171,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9261,AIRCRAFT-171,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9262,AIRCRAFT-171,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9263,AIRCRAFT-171,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9264,AIRCRAFT-171,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9265,AIRCRAFT-102,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9266,AIRCRAFT-102,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9267,AIRCRAFT-102,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9268,AIRCRAFT-42,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9269,AIRCRAFT-42,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-06
WORK-ORDER-927,AIRCRAFT-52,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-25,2026-04-27
WORK-ORDER-9270,AIRCRAFT-42,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9271,AIRCRAFT-462,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9272,AIRCRAFT-462,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9273,AIRCRAFT-462,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9274,AIRCRAFT-356,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9275,AIRCRAFT-356,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-06
WORK-ORDER-9276,AIRCRAFT-356,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9277,AIRCRAFT-356,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9278,AIRCRAFT-356,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9279,AIRCRAFT-385,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-928,AIRCRAFT-52,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-25,2026-04-28
WORK-ORDER-9280,AIRCRAFT-385,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9281,AIRCRAFT-385,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9282,AIRCRAFT-385,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9283,AIRCRAFT-82,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9284,AIRCRAFT-82,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9285,AIRCRAFT-82,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9286,AIRCRAFT-419,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9287,AIRCRAFT-2,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-27,2026-03-04
WORK-ORDER-9288,AIRCRAFT-2,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-27,2026-03-01
WORK-ORDER-9289,AIRCRAFT-192,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-929,AIRCRAFT-52,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-25,2026-04-29
WORK-ORDER-9290,AIRCRAFT-192,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9291,AIRCRAFT-192,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9292,AIRCRAFT-305,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9293,AIRCRAFT-305,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9294,AIRCRAFT-305,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9295,AIRCRAFT-305,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9296,AIRCRAFT-213,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9297,AIRCRAFT-408,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9298,AIRCRAFT-499,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9299,AIRCRAFT-499,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-93,AIRCRAFT-229,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-08,2026-04-11
WORK-ORDER-930,AIRCRAFT-52,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-25,2026-04-29
WORK-ORDER-9300,AIRCRAFT-499,Repair navigation system components,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9301,AIRCRAFT-499,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9302,AIRCRAFT-499,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9303,AIRCRAFT-25,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9304,AIRCRAFT-25,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9305,AIRCRAFT-25,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9306,AIRCRAFT-25,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9307,AIRCRAFT-25,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-01,2026-11-06
WORK-ORDER-9308,AIRCRAFT-445,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-01,2026-11-06
WORK-ORDER-9309,AIRCRAFT-445,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-931,AIRCRAFT-324,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-25,2026-04-28
WORK-ORDER-9310,AIRCRAFT-445,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9311,AIRCRAFT-445,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-02
WORK-ORDER-9312,AIRCRAFT-453,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9313,AIRCRAFT-453,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9314,AIRCRAFT-453,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9315,AIRCRAFT-453,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-03
WORK-ORDER-9316,AIRCRAFT-453,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-01,2026-11-06
WORK-ORDER-9317,AIRCRAFT-237,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-01,2026-11-05
WORK-ORDER-9318,AIRCRAFT-237,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-01,2026-11-04
WORK-ORDER-9319,AIRCRAFT-317,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-27,2026-03-02
WORK-ORDER-932,AIRCRAFT-324,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-25,2026-04-29
WORK-ORDER-9320,AIRCRAFT-317,Repair navigation system components,HIGH,CLOSED,2026-02-27,2026-03-04
WORK-ORDER-9321,AIRCRAFT-72,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9322,AIRCRAFT-72,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9323,AIRCRAFT-72,Repair navigation system components,HIGH,CLOSED,2026-11-02,2026-11-03
WORK-ORDER-9324,AIRCRAFT-72,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9325,AIRCRAFT-72,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9326,AIRCRAFT-406,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9327,AIRCRAFT-406,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9328,AIRCRAFT-243,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9329,AIRCRAFT-243,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-933,AIRCRAFT-324,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-25,2026-04-30
WORK-ORDER-9330,AIRCRAFT-243,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9331,AIRCRAFT-298,Repair navigation system components,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9332,AIRCRAFT-298,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-02,2026-11-03
WORK-ORDER-9333,AIRCRAFT-298,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9334,AIRCRAFT-3,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9335,AIRCRAFT-3,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9336,AIRCRAFT-416,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9337,AIRCRAFT-416,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9338,AIRCRAFT-416,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9339,AIRCRAFT-416,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-03
WORK-ORDER-934,AIRCRAFT-19,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-26,2026-04-27
WORK-ORDER-9340,AIRCRAFT-416,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9341,AIRCRAFT-131,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9342,AIRCRAFT-131,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-03
WORK-ORDER-9343,AIRCRAFT-131,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9344,AIRCRAFT-348,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9345,AIRCRAFT-348,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9346,AIRCRAFT-348,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9347,AIRCRAFT-348,Repair navigation system components,HIGH,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9348,AIRCRAFT-348,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9349,AIRCRAFT-76,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-27,2026-03-04
WORK-ORDER-935,AIRCRAFT-19,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-26,2026-04-30
WORK-ORDER-9350,AIRCRAFT-76,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-27,2026-03-03
WORK-ORDER-9351,AIRCRAFT-76,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-27,2026-03-01
WORK-ORDER-9352,AIRCRAFT-76,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-27,2026-03-02
WORK-ORDER-9353,AIRCRAFT-364,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9354,AIRCRAFT-364,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9355,AIRCRAFT-364,Repair navigation system components,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9356,AIRCRAFT-364,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9357,AIRCRAFT-295,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9358,AIRCRAFT-295,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9359,AIRCRAFT-295,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-936,AIRCRAFT-19,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-26,2026-04-27
WORK-ORDER-9360,AIRCRAFT-295,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9361,AIRCRAFT-295,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9362,AIRCRAFT-458,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-02,2026-11-03
WORK-ORDER-9363,AIRCRAFT-458,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9364,AIRCRAFT-458,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9365,AIRCRAFT-436,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9366,AIRCRAFT-436,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9367,AIRCRAFT-436,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-9368,AIRCRAFT-436,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9369,AIRCRAFT-44,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-02,2026-11-04
WORK-ORDER-937,AIRCRAFT-19,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-26,2026-04-29
WORK-ORDER-9370,AIRCRAFT-44,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-02,2026-11-05
WORK-ORDER-9371,AIRCRAFT-44,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9372,AIRCRAFT-44,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-02,2026-11-06
WORK-ORDER-9373,AIRCRAFT-399,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-02,2026-11-07
WORK-ORDER-9374,AIRCRAFT-418,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-03,2026-11-05
WORK-ORDER-9375,AIRCRAFT-418,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9376,AIRCRAFT-418,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9377,AIRCRAFT-418,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-03,2026-11-08
WORK-ORDER-9378,AIRCRAFT-369,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-01,2026-02-02
WORK-ORDER-9379,AIRCRAFT-369,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-01,2026-02-03
WORK-ORDER-938,AIRCRAFT-342,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-26,2026-04-29
WORK-ORDER-9380,AIRCRAFT-369,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-01,2026-02-02
WORK-ORDER-9381,AIRCRAFT-369,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-01,2026-02-04
WORK-ORDER-9382,AIRCRAFT-459,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-27,2026-03-03
WORK-ORDER-9383,AIRCRAFT-459,Repair navigation system components,HIGH,CLOSED,2026-02-27,2026-03-04
WORK-ORDER-9384,AIRCRAFT-479,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9385,AIRCRAFT-479,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-03,2026-11-05
WORK-ORDER-9386,AIRCRAFT-479,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-03,2026-11-08
WORK-ORDER-9387,AIRCRAFT-479,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-03,2026-11-04
WORK-ORDER-9388,AIRCRAFT-479,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9389,AIRCRAFT-290,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-03,2026-11-08
WORK-ORDER-939,AIRCRAFT-342,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-26,2026-04-29
WORK-ORDER-9390,AIRCRAFT-290,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-03,2026-11-08
WORK-ORDER-9391,AIRCRAFT-290,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9392,AIRCRAFT-290,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9393,AIRCRAFT-350,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9394,AIRCRAFT-350,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9395,AIRCRAFT-350,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9396,AIRCRAFT-350,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9397,AIRCRAFT-350,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9398,AIRCRAFT-492,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9399,AIRCRAFT-492,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-94,AIRCRAFT-229,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-08,2026-04-10
WORK-ORDER-940,AIRCRAFT-32,Repair navigation system components,HIGH,CLOSED,2026-04-26,2026-04-27
WORK-ORDER-9400,AIRCRAFT-492,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9401,AIRCRAFT-492,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9402,AIRCRAFT-492,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-03,2026-11-04
WORK-ORDER-9403,AIRCRAFT-377,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-03,2026-11-05
WORK-ORDER-9404,AIRCRAFT-377,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-03,2026-11-07
WORK-ORDER-9405,AIRCRAFT-377,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-03,2026-11-05
WORK-ORDER-9406,AIRCRAFT-377,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9407,AIRCRAFT-377,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-03,2026-11-04
WORK-ORDER-9408,AIRCRAFT-140,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-03,2026-11-06
WORK-ORDER-9409,AIRCRAFT-140,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-03,2026-11-04
WORK-ORDER-941,AIRCRAFT-32,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-26,2026-04-30
WORK-ORDER-9410,AIRCRAFT-253,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-03,2026-11-06
